query_file,NumberOfLines,NumberOfKeywords,Keywords, ,qlever_NumberOfResult,qlever_Class,qlever_Time,qlever_Error,  ,fuseki_NumberOfResult,fuseki_Class,fuseki_Time,fuseki_Error,   ,neptune_NumberOfResult,neptune_Class,neptune_Time,neptune_Error,    ,stardog_NumberOfResult,stardog_Class,stardog_Time,stardog_Error,     ,graphdb_NumberOfResult,graphdb_Class,graphdb_Time,graphdb_Error,      ,rdfox_NumberOfResult,rdfox_Class,rdfox_Time,rdfox_Error,       ,rdfox_adjusted_NumberOfResult,rdfox_adjusted_Class,rdfox_adjusted_Time,rdfox_adjusted_Error,        ,median,Arithmetic Mean,std,results_std
Query_292.sparql,15,12,"{'select': 1, 'where': 1, 'optional': 2, 'bind': 2, 'DateFunc': 2, 'as': 2, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?dob) AS ?yob).
  BIND(YEAR(?dod) AS ?yod).
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" }
}
ORDER BY ?start DESC(?monarchLabel)", ,22.0,Success,0.0084932,, ,22.0,Success,0.0249181,, ,22.0,Success,0.0050137,, ,22.0,Success,0.0025999,, ,22.0,Success,0.0012344,, ,22.0,Success,0.000496846,, ,0.0050137,85.72039373514285,226.7759905765886,0.0
Query_293.sparql,6,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'optional': 1, 'minus': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'optional' in the input at pos 1903 : OPTIONAL { ?item wdt:P856 ?website }   # Official URL if known
MINUS { ?item wdt:P576 [] }   # Exclude those that have shut down
#SERVICE wikibase:label { bd:serviceParam wikibase:language ""en, es, ca, fr, de, pl, uk, ru, he"" }
}
ORDER BY ?itemLabel", ,923.0,Success,0.3835332,, ,923.0,Success,0.0602635999999999,, ,923.0,Success,0.0151627,, ,923.0,Success,0.3424306,, ,,Success,30.0330069,Incomplete result, ,,Success,12.08828528,Incomplete result, ,0.3835332,91.84609746857143,224.3503350495463,0.0
Query_294.sparql,4,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}", ,1628.0,Success,0.005252,, ,1628.0,Success,0.4577445,, ,1628.0,Success,0.3942069,, ,1628.0,Success,0.1902849,, ,1628.0,Success,0.1543196,, ,1628.0,Success,0.7480397,, ,1628.0,Success,0.301085979,, ,0.301085979,0.3215619398571428,0.24199902350963012,0.0
Query_295.sparql,10,20,"{'select': 1, 'SetFunc': 2, 'as': 4, 'distinct': 1, 'where': 1, 'bind': 2, 'DateFunc': 1, 'optional': 1, 'filter': 2, 'TermFunc': 1, 'notexists': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: [ ps:P1411 ?prize; pq:P585 ?time ]
    BIND( year(?time) as ?year )                   
    OPTIONAL { 
      ?nominee wdt:P27 [ rdfs:label ?citizenshipLabel ] filter (lang(?citizenshipLabel) = ""en"") .
    }
    FILTER NOT EXISTS { ?nominee wdt:P166 ?prize . } 
    #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" }
}
GROUP BY ?nominee ?nomineeLabel
ORDER BY DESC(?timesNominated) ?nomineeLabel", ,552.0,Success,0.5273852,, ,552.0,Success,0.911767,, ,,Timeout,600.0,com.complexible.stardog.plan.eval.operator.OperatorException$Cancelled: Query execution cancelled: Execution time exceeded query timeout 300000, ,552.0,Success,0.365603,, ,552.0,Success,0.0479656,, ,552.0,Success,0.019306154,, ,0.5273852,171.69600385057146,292.58748595517073,0.0
Query_296.sparql,5,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: && (?time0 <= ""1946-01-01T00:00:00Z""^^xsd:dateTime))
}", ,,Timeout,600.0,##  Query cancelled due to timeout during execution   ##, ,5789.0,Success,11.6561506,, ,5789.0,Success,8.4862687,, ,5789.0,Success,10.5021404,, ,,Success,15.2685149,Incomplete result, ,,Success,6.145577247,Incomplete result, ,11.6561506,178.86552169242853,287.70324678710693,0.0
Query_297.sparql,6,3,"{'select': 1, 'where': 1, 'minus': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: [] } .
  
  
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}", ,22362.0,Success,30.0375257,, ,22362.0,Success,0.9972087,, ,22362.0,Success,0.5138719,, ,22362.0,Success,0.8823481,, ,22362.0,Success,0.4780707999999999,, ,22362.0,Success,0.192423497,, ,0.8823481,90.44306409957142,224.96107835591118,0.0
Query_298.sparql,7,2,"{'select': 1, 'filter': 1}", ,,,0.0011455999999999,, ,,,8.9388829,, ,,,0.1440226,, ,,,0.0595322,, ,,,0.0039128999999999,, ,,,0.0010487,, ,,,0.000422102,, ,0.0039128999999999,1.3069952859999996,3.3657657684842937,
Query_299.sparql,6,3,"{'select': 1, 'where': 1, 'values': 1}", ,41.0,Success,0.0018166,, ,41.0,Success,0.0039853,, ,41.0,Success,0.0170898999999999,, ,41.0,Success,0.0028469,, ,41.0,Success,0.0025878999999999,, ,41.0,Success,0.0011049,, ,41.0,Success,0.000444722,, ,0.0025878999999999,0.0042680317142856855,0.005772857731780123,0.0
Query_300.sparql,5,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,absl::container_internal::raw_hash_map<>::at, ,1.0,Success,0.0079682,, ,1.0,Success,0.0227356,, ,1.0,Success,0.0050796,, ,1.0,Success,0.0052621,, ,1.0,Success,0.0021942,, ,1.0,Success,0.000883166,, ,0.0052621,85.72058898085716,226.7759044419957,0.0
Query_301.sparql,4,3,"{'select': 1, 'where': 1, 'PropertyPath': 1}", ,23483.0,Success,0.0858675,, ,23483.0,Success,1.1632052,, ,23483.0,Success,0.5258700000000001,, ,23483.0,Success,0.526222,, ,23483.0,Success,0.4285853,, ,23483.0,Success,0.3172701,, ,23483.0,Success,0.127701215,, ,0.4285853,0.4535316164285715,0.3593246446199862,0.0
Query_302.sparql,18,21,"{'select': 4, 'where': 4, 'SetFunc': 3, 'as': 3, 'groupby': 3, 'having': 2, 'Order': 2}", ,526.0,Success,0.0035836,, ,526.0,Success,1.3065494000000002,, ,526.0,Success,0.1848572,, ,526.0,Success,0.0363080999999999,, ,526.0,Success,0.031505,, ,526.0,Success,0.0140319,, ,526.0,Success,0.00564784,, ,0.031505,0.2260690057142857,0.48063250501700466,0.0
Query_303.sparql,5,7,"{'select': 1, 'where': 1, 'Order': 2, 'StringFunc': 2, 'limit': 1}", ,,Error,600.0,"ParseException, cause: Expected a token of type AGGREGATE but got a token of type KEYWORD (str) in the input at pos 1936 : STRLEN(REPLACE(?code, "" "", """")))
LIMIT 10", ,10.0,Success,0.0051993,, ,10.0,Success,0.018019,, ,10.0,Success,0.0031617,, ,10.0,Success,0.0041046,, ,10.0,Success,0.0013945,, ,10.0,Success,0.000561286,, ,0.0041046,85.71892005514283,226.7766403287903,0.0
Query_304.sparql,11,19,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 2, 'where': 1, 'PropertyPath': 3, 'filter': 1, 'bind': 1, 'DateFunc': 5, 'if': 1, 'groupby': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: && ?age < 100) . #ignore outlyers, several of which are probably errors
        BIND( year(?death_date) - year(?birth_date) - if(month(?death_date)<month(?birth_date) || (month(?death_date)=month(?birth_date) && day(?death_date)<day(?birth_date)),1,0) as ?age )
        # calculate the age, precisely to the day (times and timezones ignored)
    }
  GROUP BY ?age
    ORDER BY ?age", ,89.0,Success,82.6502304,, ,89.0,Success,3.3468117,, ,89.0,Success,6.0895553,, ,89.0,Success,3.913739300000001,, ,89.0,Success,1.4449521,, ,89.0,Success,0.58159322,, ,3.913739300000001,99.71812600285715,222.59498172517328,0.0
Query_305.sparql,3,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 4}", ,268.0,Success,0.0025842,, ,,Timeout,600.0,##  Query cancelled due to timeout during execution   ##, ,268.0,Success,0.7112839,, ,268.0,Success,1.3797254,, ,268.0,Success,0.2954095,, ,268.0,Success,5.839226699999999,, ,268.0,Success,2.350288747,, ,1.3797254,87.22550263528572,226.1209481288783,0.0
Query_306.sparql,6,5,"{'select': 1, 'where': 1, 'PropertyPath': 3}", ,,Error,600.0,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P279>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))", ,266.0,Success,52.2155332,, ,266.0,Success,0.0705607,, ,266.0,Success,0.9376819,, ,266.0,Success,0.0285862,, ,266.0,Success,0.7091233,, ,266.0,Success,0.285422128,, ,0.7091233,93.46384391828572,224.19467003494353,0.0
Query_307.sparql,8,5,"{'select': 1, 'distinct': 1, 'PropertyPath': 3}", ,,Error,600.0,"ParseException, cause: Error in SELECT: unexpected token: {", ,0.0,Success,0.0032889,Empty Response, ,0.0,Success,0.0201734,Empty Response, ,0.0,Success,0.0031814,Empty Response, ,0.0,Success,0.009739,Empty Response, ,0.0,Success,0.0013584,Empty Response, ,0.0,Success,0.000546756,Empty Response, ,0.0032889,85.71975540799998,226.7762720004179,0.0
Query_308.sparql,14,16,"{'select': 1, 'distinct': 1, 'DateFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 2, 'union': 1, 'filter': 2, 'TermFunc': 2, 'optional': 4}", ,,Error,600.0,"ParseException, cause: Unexpected input: year(?date) as ?AnneeCreation) ?image ?coord
WHERE
{
   ?item wdt:P31/wdt:P279* wd:Q860861.                    # sculpture
   ?item wdt:P136 wd:Q557141 .                            # genre : art public
   {?item wdt:P131 wd:Q90.}                               # ... située dans Paris
   UNION
   {?item wdt:P131 ?arr.                                  # ... ou dans un arrondissement de Paris 
   ?arr wdt:P131 wd:Q90. }
   ?item rdfs:label ?Titre filter (lang(?Titre) = ""fr"").  # Titre
 
   OPTIONAL {?item wdt:P170 ?Qcreateur.                   # créateur/créatrice (option)
   ?Qcreateur rdfs:label ?createur filter (lang(?createur) = ""fr"") .}
   OPTIONAL {?item wdt:P571 ?date.}                       # date de création (option)
   OPTIONAL {?item wdt:P18  ?image.}                      # image (option)
   OPTIONAL {?item wdt:P625 ?coord.}                      # coordonnées géographiques (option)
}", ,736.0,Success,0.8690390000000001,, ,736.0,Success,0.9396227,, ,736.0,Success,0.830101,, ,736.0,Success,0.4122061,, ,736.0,Success,0.0405288,, ,736.0,Success,0.016312842,, ,0.830101,86.15825863457144,226.58323720480055,0.0
Query_309.sparql,6,5,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1962 : filter (lang(?label) = ""en"")
}", ,909.0,Success,0.0427439,, ,909.0,Success,0.0962402,, ,909.0,Success,0.026123,, ,909.0,Success,0.0167383,, ,909.0,Success,0.0041924,, ,909.0,Success,0.001687441,, ,0.026123,85.74110360585713,226.76686050485503,0.0
Query_310.sparql,8,9,"{'select': 1, 'distinct': 1, 'DateFunc': 1, 'as': 1, 'where': 1, 'optional': 3, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?date) as ?year) ?image
WHERE
{
  ?item wdt:P180 wd:Q243 .
  ?item wdt:P31 ?instance .
  OPTIONAL { ?item wdt:P170 ?creator }
  OPTIONAL { ?item wdt:P571 ?date }
  OPTIONAL { ?item wdt:P18 ?image }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" . }
}
ORDER BY ?itemLabel", ,118.0,Success,0.0117939,, ,118.0,Success,0.0283771999999999,, ,118.0,Success,0.0065486,, ,118.0,Success,0.0063244999999999,, ,118.0,Success,0.0013818,, ,118.0,Success,0.000556175,, ,0.0065486,85.7221403107143,226.77522044722141,0.0
Query_311.sparql,5,2,"{'select': 1, 'where': 1}", ,,Error,600.0,"ParseException, cause: Error in SELECT: unexpected token: *", ,102.0,Success,1.8147074,, ,102.0,Success,0.0217313,, ,102.0,Success,0.0039002,, ,102.0,Success,0.0025842,, ,102.0,Success,0.0012373,, ,102.0,Success,0.000498013,, ,0.0039002,85.97780834471428,226.66348366559572,0.0
Query_312.sparql,6,5,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}", ,,Error,600.0,"This parser currently doesn't support COUNT(*), please specify an explicit expression for the COUNT", ,7205.0,Success,6.3702203,, ,7205.0,Success,1.487695,, ,7205.0,Success,2.49985,, ,7205.0,Success,1.5093801,, ,7205.0,Success,1.2220955,, ,7205.0,Success,0.491893439,, ,1.5093801,87.65444776271431,225.93138354002303,0.0
Query_313.sparql,24,30,"{'select': 2, 'SetFunc': 6, 'as': 7, 'distinct': 1, 'DateFunc': 1, 'where': 1, 'filter': 4, 'TermFunc': 4, 'optional': 2, 'groupby': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Error in SELECT: unexpected token: {", ,5.0,Success,0.0066757,, ,5.0,Success,0.0368735,, ,5.0,Success,0.0130210999999999,, ,5.0,Success,0.0035573,, ,5.0,Success,0.0015322,, ,5.0,Success,0.000616711,, ,0.0066757,85.72318235871428,226.7747611005296,0.0
Query_314.sparql,6,14,"{'select': 1, 'distinct': 2, 'SetFunc': 2, 'as': 2, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 80 : filter (lang(?dL) = ""en"")  }
}
GROUP BY ?depicts
ORDER BY DESC(?count) ?depictsLabel", ,,Timeout,600.0,Query timed out, ,74639.0,Success,15.0843809,, ,74639.0,Success,26.871265,, ,74639.0,Success,40.2241335,, ,74639.0,Success,10.5069155,, ,74639.0,Success,4.229033489,, ,26.871265,185.27367548414287,283.5523233759551,0.0
Query_315.sparql,20,20,"{'select': 2, 'distinct': 3, 'SetFunc': 1, 'as': 1, 'where': 2, 'PropertyPath': 4, 'filter': 1, 'notexists': 1, 'Order': 2, 'optional': 2, 'groupby': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: NOT EXISTS { ?heritage_statement pq:P582 ?end . }
      ?item wdt:P380 ?merimee.
    }
    ORDER BY ?merimee
  }
  ?item wdt:P131/wdt:P131* wd:Q3068 .
  ?item wdt:P131 ?commune .
  OPTIONAL { ?item wdt:P625 ?coords . }
  OPTIONAL { ?item wdt:P18 ?image . }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""fr"" . }
}
GROUP BY ?item ?itemLabel ?communeLabel ?coords ?image
ORDER BY ?communeLabel ?itemLabel", ,,Error,600.0,"Parse error: Variable used when already in-scope: ?merimee in ((AGG ?.0 GROUP_CONCAT(DISTINCT ?merimee ; separator=', ')) AS ?merimee)", ,396.0,Success,0.8340199,, ,396.0,Success,0.8768224,, ,396.0,Success,5.4705357,, ,396.0,Success,0.3514889,, ,396.0,Success,0.141474282,, ,0.8768224,172.52490588314285,292.02672043184333,0.0
Query_316.sparql,10,13,"{'select': 1, 'distinct': 1, 'DateFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 2, 'optional': 5, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?date) as ?year) ?coords ?image
WHERE
{
  ?item wdt:P31/wdt:P279* wd:Q860861 .
  ?item wdt:P170 wd:Q123454 .
  OPTIONAL { ?item wdt:P17 ?country . }
  OPTIONAL { ?item wdt:P131 ?place . }
  OPTIONAL { ?item wdt:P571 ?date . }
  OPTIONAL { ?item wdt:P625 ?coords . }
  OPTIONAL { ?item wdt:P18 ?image . }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" . }
}
ORDER BY ?itemLabel ?placeLabel", ,33.0,Success,0.5502412999999999,, ,33.0,Success,0.0407881,, ,33.0,Success,0.0073311,, ,33.0,Success,0.008157,, ,33.0,Success,0.0016089,, ,33.0,Success,0.000647582,, ,0.008157,85.801253426,226.74042387942876,0.0
Query_317.sparql,6,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1, 'optional': 1}", ,,Error,600.0,"ParseException, cause: Expected ')' but got '||' in the input at pos 2206 : || ?collection = wd:Q19675 )
 
    OPTIONAL { ?item wdt:P18 ?image } # Optionally with an image

    #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE]"" }
}", ,53.0,Success,3.8026162,, ,53.0,Success,0.0537213999999999,, ,53.0,Success,0.0186002,, ,53.0,Success,0.0437339,, ,53.0,Success,0.0090876,, ,53.0,Success,0.003657759,, ,0.0437339,86.2759167227143,226.53540138578975,0.0
Query_318.sparql,8,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: [] .
  #SERVICE wikibase:label {            # ... include the labels
#    bd:serviceParam wikibase:language ""en"" .
#  }  
} GROUP BY ?propertyLabel ?propertyDescription ORDER BY DESC (?count)
LIMIT 100", ,,Timeout,600.0,Query timed out, ,1.0,Success,1.3803149,, ,1.0,Success,23.2436516,, ,1.0,Success,1.1315543,, ,1.0,Success,0.9876651,, ,1.0,Success,0.397535203,, ,1.3803149,175.30581730042857,290.2354445058494,0.0
Query_319.sparql,11,10,"{'select': 2, 'where': 2, 'SetFunc': 1, 'as': 1, 'groupby': 1, 'Order': 2, 'limit': 1}", ,,Error,600.0,"This parser currently doesn't support COUNT(*), please specify an explicit expression for the COUNT", ,100.0,Success,122.6736822,, ,100.0,Success,11.4382211,, ,100.0,Success,16.2318025,, ,0.0,Success,60.26723030000001,Empty Response, ,100.0,Success,35.3913601,, ,100.0,Success,14.24502244,, ,35.3913601,122.89247409142857,214.0143388431128,40.824829046386306
Query_320.sparql,5,8,"{'select': 1, 'StringFunc': 1, 'TermFunc': 1, 'NumbericFunc': 1, 'as': 1, 'where': 1, 'Order': 1, 'limit': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: MD5(CONCAT(str(?item),str(RAND()))) as ?random)  WHERE {
  ?item wdt:P31 wd:Q3305213.
  ?item wdt:P18 ?image.
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en""}
} ORDER BY ?random
LIMIT 10", ,10.0,Success,4.4237568,, ,10.0,Success,9.0669121,, ,10.0,Success,3.264917,, ,10.0,Success,9.9931367,, ,10.0,Success,3.3291274,, ,10.0,Success,1.339973779,, ,4.4237568,90.20254625414285,224.82203485840188,0.0
Query_321.sparql,10,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'optional': 1, 'groupby': 1, 'having': 1, 'limit': 1}", ,,Error,600.0,"BAD QUERY (Groupby variable ?creatorqualifierLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))", ,1.0,Success,1.8391652,, ,1.0,Success,0.0340455,, ,1.0,Success,0.0229823,, ,1.0,Success,0.0429091999999999,, ,1.0,Success,0.0017112,, ,1.0,Success,0.000688758,, ,0.0340455,85.9916431654286,226.6573946144578,0.0
Query_322.sparql,10,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'optional': 1, 'groupby': 1, 'having': 1, 'limit': 1}", ,,Error,600.0,"BAD QUERY (Groupby variable ?qualifierpropertyLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))", ,1.0,Success,1.8429073,, ,1.0,Success,0.0322608999999999,, ,1.0,Success,0.0231972,, ,1.0,Success,0.0427036,, ,1.0,Success,0.0015065,, ,1.0,Success,0.000606366,, ,0.0322608999999999,85.99188312371429,226.65729342272408,0.0
Query_323.sparql,7,7,"{'select': 1, 'where': 1, 'bind': 1, 'TermFunc': 1, 'StringFunc': 1, 'as': 1, 'limit': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: IRI(REPLACE(?rkdid, '^(.+)$', ?formatterurl)) AS ?rkdurl).
  } LIMIT 10", ,10.0,Success,0.0059657,, ,10.0,Success,0.051138,, ,10.0,Success,0.0029492999999999,, ,10.0,Success,0.0020008,, ,10.0,Success,0.0011984,, ,10.0,Success,0.000482356,, ,0.0029492999999999,85.72339065085716,226.7746696364399,0.0
Query_324.sparql,5,2,"{'select': 1, 'where': 1}", ,34.0,Success,0.0021022,, ,34.0,Success,0.0070591,, ,34.0,Success,0.0183374,, ,34.0,Success,0.0075115,, ,34.0,Success,0.0043159999999999,, ,34.0,Success,0.0010665,, ,34.0,Success,0.000429266,, ,0.0043159999999999,0.005831709428571413,0.006175498794884697,0.0
Query_325.sparql,10,12,"{'select': 1, 'distinct': 3, 'SetFunc': 2, 'as': 2, 'where': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1}", ,,Error,600.0,"BAD QUERY (Groupby variable ?painterLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))", ,52.0,Success,0.7582837,, ,52.0,Success,0.2567325,, ,52.0,Success,0.0687219,, ,52.0,Success,0.0287868999999999,, ,52.0,Success,0.0158367,, ,52.0,Success,0.006374272,, ,0.0687219,85.87639085314287,226.70736100636853,0.0
Query_326.sparql,31,48,"{'select': 2, 'SetFunc': 7, 'as': 8, 'distinct': 5, 'union': 2, 'PropertyPath': 2, 'optional': 7, 'filter': 6, 'TermFunc': 6, 'bind': 1, 'StringFunc': 1, 'groupby': 1}", ,,Error,600.0,"ParseException, cause: Error in SELECT: unexpected token: {", ,,Timeout,600.0,Query timed out, ,1002.0,Success,2.0689678,, ,,Timeout,600.0,com.complexible.stardog.plan.eval.operator.OperatorException$Cancelled: Query execution cancelled: Execution time exceeded query timeout 300000, ,1002.0,Success,0.4541709,, ,1002.0,Success,0.1048943,, ,1002.0,Success,0.042219956,, ,2.0689678,257.5243218508572,320.3573695294823,0.0
Query_327.sparql,6,8,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1, 'StringFunc': 1, 'Order': 1, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: && !REGEX(?title, ""^(\\w+)(\\W+\\1)+$"", ""i"")).
}
ORDER BY STR(?title)", ,,Timeout,600.0,Query timed out, ,0.0,Success,7.9170447,Empty Response, ,,Timeout,600.0,com.complexible.stardog.plan.eval.operator.OperatorException$Cancelled: Query execution cancelled: Execution time exceeded query timeout 300000, ,1242.0,Success,9.6914006,, ,1242.0,Success,105.0510041,, ,1242.0,Success,42.28302915,, ,105.0510041,280.70606836428567,300.3911042688471,621.0
Query_328.sparql,6,9,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1, 'StringFunc': 1, 'TermFunc': 2, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Expected either a variable or ASC/DESC after ORDER BY.", ,1163.0,Success,21.6678748,, ,1163.0,Success,7.778328999999999,, ,,Timeout,600.0,com.complexible.stardog.plan.eval.operator.OperatorException$Cancelled: Query execution cancelled: Execution time exceeded query timeout 300000, ,1163.0,Success,9.5221783,, ,1163.0,Success,83.791363,, ,1163.0,Success,33.72602361,, ,33.72602361,193.78368124428576,278.6617730169764,0.0
Query_329.sparql,5,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"This parser currently doesn't support COUNT(*), please specify an explicit expression for the COUNT", ,3726.0,Success,0.2383532,, ,3726.0,Success,0.2987963999999999,, ,3726.0,Success,0.0946546,, ,3726.0,Success,0.251361,, ,3726.0,Success,0.0202311999999999,, ,3726.0,Success,0.008143058,, ,0.2383532,85.84450563685714,226.72129170442517,0.0
Query_330.sparql,6,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}", ,314.0,Success,0.0050894999999999,, ,314.0,Success,12.8182429,, ,314.0,Success,5.7598028,, ,314.0,Success,0.0369942,, ,314.0,Success,0.032299,, ,314.0,Success,0.0026649,, ,314.0,Success,0.001072622,, ,0.032299,2.6651665602857135,4.962582253412142,0.0
Query_331.sparql,6,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'limit': 1}", ,500.0,Success,0.0025706,, ,500.0,Success,34.0612359,, ,500.0,Success,0.3188407,, ,500.0,Success,0.0253352999999999,, ,500.0,Success,0.0746472,, ,500.0,Success,0.009058,, ,500.0,Success,0.003645845,, ,0.0253352999999999,4.927904792142859,12.847088171863962,0.0
Query_332.sparql,3,2,"{'select': 1, 'where': 1}", ,145.0,Success,0.0013687,, ,145.0,Success,0.0043576,, ,145.0,Success,0.0168306999999999,, ,145.0,Success,0.0024506,, ,145.0,Success,0.0019121,, ,145.0,Success,0.0011248,, ,145.0,Success,0.000452732,, ,0.0019121,0.004071033142857129,0.005762710763493924,0.0
Query_333.sparql,8,3,"{'select': 1, 'where': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: [
    ps:P106 wd:Q212071; # is a Rector
    pq:P642 wd:Q193510; # of Padua Univerity
    pq:P580 ?starttime;
    pq:P582 ?endtime
  ].
}
ORDER BY ?starttime", ,84.0,Success,0.016404,, ,84.0,Success,0.0302105,, ,84.0,Success,0.0062335,, ,84.0,Success,0.0124216999999999,, ,84.0,Success,0.0013663,, ,84.0,Success,0.000549936,, ,0.0124216999999999,85.72388370514284,226.77445171897114,0.0
Query_334.sparql,5,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}", ,445.0,Success,0.0029191,, ,445.0,Success,0.0253664999999999,, ,445.0,Success,0.0696037,, ,445.0,Success,0.0247461,, ,445.0,Success,0.1321326,, ,445.0,Success,2.0181646,, ,445.0,Success,0.812311252,, ,0.0696037,0.44074912171428565,0.7523947826489636,0.0
Query_335.sparql,5,4,"{'select': 1, 'where': 1, 'optional': 1, 'limit': 1}", ,100.0,Success,0.0015966,, ,100.0,Success,0.0065904,, ,100.0,Success,0.0202667,, ,100.0,Success,0.0034584999999999,, ,100.0,Success,0.002334,, ,100.0,Success,0.0013203,, ,100.0,Success,0.000531421,, ,0.002334,0.005156845857142843,0.006952272972068453,0.0
Query_336.sparql,6,10,"{'select': 1, 'where': 1, 'PropertyPath': 4, 'minus': 1, 'Order': 1, 'StringFunc': 1, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: UCASE(STR(?sandwichLabel))", ,290.0,Success,0.0222018,, ,290.0,Success,0.358083,, ,290.0,Success,1.2131547,, ,290.0,Success,0.0184445,, ,290.0,Success,5.1343868,, ,290.0,Success,2.066590687,, ,1.2131547,86.97326592671428,226.23063107665425,0.0
Query_337.sparql,9,13,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 4, 'union': 1, 'filter': 2, 'notexists': 2, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: NOT EXISTS { ?musherS pq:P1352 ?rank }
  FILTER NOT EXISTS { ?musherS pq:P793 ?event }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""fr,en"" }
}
ORDER BY ?raceLabel", ,5.0,Success,0.1475359,, ,5.0,Success,0.2280530999999999,, ,5.0,Success,0.9707881,, ,5.0,Success,0.0626085,, ,5.0,Success,0.672509,, ,5.0,Success,0.270684873,, ,0.270684873,86.05031135328572,226.6307397048818,0.0
